date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
29-10-2021 23:00,3,0.0,17.51,79.83,809.65,92.34,162.0,28.06,78.0
30-10-2021 00:00,3,0.0,24.81,58.69,922.53,74.72,179.47,27.05,84.54
30-10-2021 01:00,3,0.0,30.59,57.42,813.85,72.02,168.55,26.86,86.02
30-10-2021 02:00,3,0.0,28.5,64.68,582.88,71.29,130.1,26.48,86.68
30-10-2021 03:00,3,0.0,31.15,68.48,564.6,73.65,127.94,26.51,86.08
30-10-2021 04:00,3,0.0,34.78,70.6,620.56,77.95,125.76,26.5,86.02
30-10-2021 05:00,3,0.0,56.82,70.64,863.7,86.51,167.68,26.6,85.54
30-10-2021 06:00,3,0.0,42.0,68.18,954.24,77.7,189.51,26.5,85.5
30-10-2021 07:00,3,0.0,39.54,56.5,1083.92,60.41,210.04,27.69,80.56
30-10-2021 08:00,3,0.0,43.45,49.27,1182.48,37.83,229.69,30.17,72.52
30-10-2021 09:00,3,0.0,35.65,55.85,923.48,13.68,202.18,32.37,65.53
30-10-2021 10:00,3,0.0,39.84,90.53,847.47,8.41,179.47,33.2,62.36
30-10-2021 11:00,3,0.0,30.7,76.62,672.7,5.8,187.33,34.03,58.51
30-10-2021 12:00,3,0.0,25.84,61.67,583.89,7.56,206.11,34.38,57.3
30-10-2021 13:00,3,0.0,18.55,70.34,517.42,15.15,207.42,34.85,56.26
30-10-2021 14:00,3,0.0,22.45,88.96,616.74,33.81,206.98,33.38,60.12
30-10-2021 15:00,3,0.0,20.51,128.67,940.68,74.84,217.9,30.57,71.5
30-10-2021 16:00,3,0.0,15.1,164.17,1535.07,123.84,279.9,28.3,81.66
30-10-2021 17:00,3,0.0,13.39,114.12,1338.34,103.73,248.03,28.82,75.56
30-10-2021 18:00,3,0.0,15.74,88.17,1004.47,84.85,197.81,29.26,72.59
30-10-2021 19:00,3,0.0,17.08,85.46,899.8,84.94,184.27,28.99,73.5
30-10-2021 20:00,3,0.0,17.39,92.26,897.89,94.76,175.98,28.76,74.44
30-10-2021 21:00,3,0.0,15.96,86.86,808.69,90.02,158.95,28.59,74.58
30-10-2021 22:00,3,0.0,14.73,87.55,816.52,93.28,155.89,28.69,74.54
30-10-2021 23:00,3,0.0,15.0,85.95,628.58,90.4,130.56,28.4,75.85
31-10-2021 00:00,3,0.0,15.16,80.16,529.07,89.61,114.41,28.28,75.57
31-10-2021 01:00,3,0.0,13.1,79.6,482.66,90.81,98.69,27.94,76.32
31-10-2021 02:00,3,0.0,9.15,81.19,412.96,85.34,88.54,27.72,77.1
31-10-2021 03:00,3,0.0,12.58,81.43,428.8,84.34,92.57,27.31,78.81
31-10-2021 04:00,3,0.0,24.98,74.01,602.22,86.04,119.65,27.04,80.14
31-10-2021 05:00,3,0.0,34.8,51.46,814.62,70.83,155.45,26.59,82.82
31-10-2021 06:00,3,0.0,31.61,59.74,991.1,74.06,187.77,26.88,82.92
31-10-2021 07:00,3,0.0,36.09,53.75,1066.57,61.42,208.24,28.28,78.58
31-10-2021 08:00,3,0.0,25.19,34.22,850.33,25.22,192.57,30.33,71.5
31-10-2021 09:00,3,0.0,35.01,44.17,898.85,7.31,205.67,32.23,66.11
31-10-2021 10:00,3,0.0,25.77,53.13,704.6,5.36,198.25,33.17,62.98
31-10-2021 11:00,3,0.0,21.63,90.17,634.5,30.99,164.19,33.05,61.78
31-10-2021 12:00,3,0.0,13.46,37.07,451.91,2.7,194.75,34.73,56.75
31-10-2021 13:00,3,0.0,18.9,68.77,509.4,19.82,212.66,33.6,60.78
31-10-2021 14:00,3,0.0,18.16,61.74,670.79,27.32,207.85,31.69,64.93
31-10-2021 15:00,3,0.0,18.0,100.87,844.03,58.5,200.43,32.01,65.6
31-10-2021 16:00,3,0.0,14.52,141.57,1190.12,105.71,232.74,28.34,84.17
31-10-2021 17:00,3,0.0,75.96,55.49,2036.25,67.91,379.46,28.24,83.86
31-10-2021 18:00,3,0.0,58.37,48.52,2587.48,65.05,471.16,27.61,84.8
31-10-2021 19:00,3,0.0,37.22,21.82,2100.62,43.79,385.58,27.98,82.28
31-10-2021 20:00,3,0.0,30.03,53.2,1579.95,70.89,293.44,28.06,80.6
31-10-2021 21:00,3,0.0,32.26,45.64,1311.02,59.94,252.39,28.24,78.8
31-10-2021 22:00,3,0.0,20.23,69.69,1147.34,86.29,215.71,28.33,78.3
31-10-2021 23:00,3,0.0,24.76,72.04,1023.95,88.2,196.94,28.39,78.44
01-11-2021 00:00,3,0.0,18.64,81.73,786.92,96.58,156.33,28.01,79.1
01-11-2021 01:00,3,0.0,46.63,32.36,831.42,40.27,179.47,28.62,77.77
01-11-2021 02:00,3,0.0,55.27,40.92,1736.78,60.09,327.5,26.45,87.38
01-11-2021 03:00,3,0.0,51.47,68.31,1754.53,83.25,336.67,25.77,90.72
01-11-2021 04:00,3,0.0,61.64,57.74,1690.73,78.98,321.39,26.64,86.92
01-11-2021 05:00,3,0.0,62.84,49.43,2029.57,72.93,400.42,26.75,86.39
01-11-2021 06:00,3,0.0,73.48,45.25,2693.86,64.49,513.08,27.63,83.91
01-11-2021 07:00,3,0.0,86.81,62.0,2347.2,73.81,429.68,28.68,79.44
01-11-2021 08:00,3,0.0,70.97,38.34,1542.52,25.94,348.9,31.23,69.71
01-11-2021 09:00,3,0.0,54.84,24.57,899.8,0.31,255.45,32.77,65.19
01-11-2021 10:00,3,0.0,38.62,40.08,729.62,1.22,210.91,33.15,63.57
01-11-2021 11:00,3,0.0,36.73,94.09,623.62,15.37,180.78,33.23,61.91
01-11-2021 12:00,3,0.0,24.93,78.62,500.99,8.25,185.15,34.28,57.61
01-11-2021 13:00,3,0.0,22.82,86.93,516.27,11.23,195.63,34.58,56.24
01-11-2021 14:00,3,0.0,23.32,115.23,662.39,38.33,202.61,34.14,57.87
01-11-2021 15:00,3,0.0,22.07,133.25,799.53,63.27,195.19,33.22,61.54
01-11-2021 16:00,3,0.0,16.42,126.19,918.9,69.32,210.04,32.06,65.66
01-11-2021 17:00,3,0.0,15.02,126.25,1394.75,84.76,272.79,31.2,69.1
02-11-2021 02:00,3,0.0,35.15,53.95,703.36,59.08,133.81,27.74,83.49
02-11-2021 03:00,3,0.0,28.12,38.02,624.38,40.68,135.37,27.1,85.87
02-11-2021 04:00,3,0.0,20.26,58.14,620.18,63.61,119.21,26.56,86.16
02-11-2021 05:00,3,0.0,29.45,30.36,851.67,48.27,158.07,26.68,84.84
02-11-2021 06:00,3,0.0,33.57,32.59,1324.39,49.28,233.62,27.08,84.04
02-11-2021 07:00,3,0.0,28.4,41.12,1454.46,49.62,261.13,27.88,79.16
02-11-2021 08:00,3,0.0,26.92,16.78,1124.99,19.48,225.76,29.84,70.94
02-11-2021 09:00,3,0.0,24.82,11.03,748.53,8.69,195.63,32.18,62.85
02-11-2021 10:00,3,0.0,28.72,15.64,761.9,0.0,223.14,33.74,57.2
02-11-2021 11:00,3,0.0,37.84,104.66,790.17,0.35,169.86,34.46,53.86
02-11-2021 12:00,3,0.0,26.2,101.16,606.81,4.7,179.47,34.65,51.09
02-11-2021 13:00,3,0.0,22.27,106.3,600.89,13.21,188.2,35.08,50.61
02-11-2021 14:00,3,0.0,14.88,84.51,542.63,10.32,205.23,34.67,50.74
02-11-2021 15:00,3,0.0,10.8,102.5,594.2,40.37,184.27,33.88,49.72
02-11-2021 16:00,3,0.0,16.6,139.73,995.87,66.56,213.97,32.87,57.76
02-11-2021 17:00,3,0.0,14.92,135.81,1109.33,80.46,227.5,31.26,63.32
02-11-2021 18:00,3,0.0,16.8,130.41,1246.85,91.09,243.66,30.39,68.09
02-11-2021 19:00,3,0.0,16.56,111.98,1134.04,85.84,213.02,30.27,66.94
03-11-2021 02:00,3,0.0,62.8,22.47,1140.91,38.76,210.57,28.67,75.74
03-11-2021 03:00,3,0.0,65.09,24.41,1096.91,42.53,216.59,28.6,77.04
03-11-2021 04:00,3,0.0,62.44,48.68,1099.01,63.45,206.98,28.01,79.58
03-11-2021 05:00,3,0.0,63.27,53.92,1223.74,71.08,220.52,27.86,79.81
03-11-2021 06:00,3,0.0,61.19,45.51,1471.46,63.33,271.61,27.97,77.26
03-11-2021 07:00,3,0.0,63.31,50.48,1789.67,50.78,314.84,29.57,70.45
03-11-2021 08:00,3,0.0,58.88,23.26,1505.65,4.61,298.24,32.02,63.87
03-11-2021 09:00,3,0.0,40.02,23.79,894.45,0.09,232.31,33.6,58.17
03-11-2021 10:00,3,0.0,34.34,53.66,756.93,0.22,207.85,34.43,53.32
03-11-2021 11:00,3,0.0,27.73,91.02,686.84,2.26,197.37,34.84,51.04
03-11-2021 12:00,3,0.0,25.87,113.36,602.41,11.01,182.53,34.3,52.02
03-11-2021 13:00,3,0.0,35.34,175.59,905.15,60.63,155.02,32.98,57.94
03-11-2021 14:00,3,0.0,31.69,111.27,897.7,26.76,170.3,33.75,55.16
03-11-2021 15:00,3,0.0,27.88,92.23,753.5,26.5,166.81,33.34,55.17
03-11-2021 16:00,3,0.0,42.78,105.97,1129.38,42.85,217.46,32.48,59.94
03-11-2021 17:00,3,0.0,42.01,139.86,1673.92,83.53,296.5,31.1,65.64
03-11-2021 18:00,3,0.0,18.87,131.52,1269.2,85.6,243.66,30.01,71.75
03-11-2021 19:00,3,0.0,19.6,125.8,1082.59,86.45,204.8,29.44,75.44
03-11-2021 20:00,3,0.0,19.94,101.59,1144.66,81.46,217.9,29.6,75.39
03-11-2021 21:00,3,0.0,19.14,84.74,799.91,73.74,164.62,29.54,75.34
03-11-2021 22:00,3,0.0,18.68,68.9,718.35,70.48,153.71,29.62,73.65
03-11-2021 23:00,3,0.0,16.24,69.29,515.32,68.76,118.77,29.13,74.41
04-11-2021 00:00,3,0.0,13.09,88.24,382.38,79.17,93.88,28.08,76.78
04-11-2021 01:00,3,0.0,11.57,90.76,411.03,81.74,83.84,27.64,78.53
04-11-2021 02:00,3,0.0,11.01,82.82,367.31,77.81,78.6,27.58,78.25
04-11-2021 03:00,3,0.0,12.24,69.98,376.46,65.81,80.35,27.4,78.99
04-11-2021 04:00,3,0.0,14.69,60.26,487.05,67.91,99.56,27.55,78.52
04-11-2021 05:00,3,0.0,28.54,55.81,917.56,72.8,165.06,27.22,80.98
04-11-2021 06:00,3,0.0,39.86,60.26,1478.91,72.52,260.25,27.46,79.95
04-11-2021 07:00,3,0.0,44.24,63.4,1592.75,71.2,286.45,29.25,72.84
04-11-2021 08:00,3,0.0,44.19,46.13,1237.3,33.94,235.36,31.42,65.42
04-11-2021 09:00,3,0.0,15.68,9.19,704.98,0.35,197.37,33.13,57.16
04-11-2021 10:00,3,0.0,12.23,21.95,504.05,0.13,181.22,34.12,52.62
04-11-2021 11:00,3,0.0,13.07,51.27,459.16,1.54,184.27,34.72,51.51
04-11-2021 12:00,3,0.0,13.89,77.9,485.71,13.14,191.26,33.83,55.48
04-11-2021 13:00,3,0.0,12.69,101.95,594.96,42.78,179.03,33.7,55.81
04-11-2021 14:00,3,0.0,11.61,67.4,555.43,16.34,193.44,34.12,52.0
04-11-2021 15:00,3,0.0,11.42,89.32,707.27,41.12,190.39,32.88,55.03
04-11-2021 16:00,3,0.0,11.92,98.25,754.07,55.93,181.65,32.15,56.85
04-11-2021 17:00,3,0.0,13.45,104.63,1027.2,72.61,218.77,31.21,60.66
04-11-2021 18:00,3,0.0,15.38,105.71,1224.69,83.31,246.72,30.52,65.1
04-11-2021 19:00,3,0.0,15.09,81.69,1167.01,74.43,227.94,30.06,64.95
04-11-2021 20:00,3,0.0,16.0,87.55,1103.03,83.18,209.16,29.63,67.79
04-11-2021 21:00,3,0.0,16.03,91.08,957.48,88.14,179.47,29.18,70.26
04-11-2021 22:00,3,0.0,15.55,99.85,794.18,98.65,144.97,28.7,73.25
04-11-2021 23:00,3,0.0,16.62,91.05,570.9,93.25,114.41,28.54,76.58
05-11-2021 00:00,3,0.0,19.58,80.61,530.41,89.27,104.8,28.53,77.41
05-11-2021 01:00,3,0.0,24.48,79.47,550.84,88.58,106.55,27.9,79.68
05-11-2021 02:00,3,0.0,23.15,47.86,570.63,57.63,111.12,28.53,76.97
05-11-2021 03:00,3,0.0,50.08,27.38,1379.02,46.99,225.32,27.6,81.7
05-11-2021 04:00,3,0.0,66.97,51.23,1527.62,67.5,268.55,26.65,85.65
05-11-2021 05:00,3,0.0,97.4,30.26,1821.76,51.06,379.9,27.88,80.89
05-11-2021 06:00,3,0.0,83.38,19.4,2182.75,34.47,429.24,28.25,79.44
05-11-2021 07:00,3,0.0,67.82,38.31,2061.08,47.58,365.49,28.1,80.17
05-11-2021 08:00,3,0.0,58.32,35.4,1328.4,27.35,262.44,30.11,73.39
05-11-2021 09:00,3,0.0,56.44,27.22,935.71,4.89,217.02,32.2,65.97
05-11-2021 10:00,3,0.0,40.05,27.97,692.38,0.03,208.73,33.85,60.92
05-11-2021 11:00,3,0.0,37.95,49.86,613.3,0.13,185.58,34.01,60.03
05-11-2021 12:00,3,0.0,38.44,126.42,719.69,23.43,148.03,32.91,60.93
05-11-2021 13:00,3,0.0,50.32,140.58,1040.19,43.69,170.3,31.85,63.92
05-11-2021 14:00,3,0.0,40.72,163.62,937.81,69.48,144.54,31.86,64.71
05-11-2021 15:00,3,0.0,22.61,116.08,818.82,53.29,169.43,32.1,63.2
05-11-2021 16:00,3,0.0,17.67,103.22,944.3,53.64,179.03,31.36,65.09
05-11-2021 17:00,3,0.0,14.7,85.78,1189.93,64.93,237.11,30.62,65.42
05-11-2021 18:00,3,0.0,13.9,80.95,1121.87,69.68,233.73,30.1,66.82
06-11-2021 02:00,3,0.0,11.92,96.02,442.0,99.81,81.76,27.22,82.07
06-11-2021 03:00,3,0.0,12.54,88.5,476.93,96.92,79.04,27.2,82.21
06-11-2021 04:00,3,0.0,18.32,89.84,572.81,100.34,92.14,27.18,83.32
06-11-2021 05:00,3,0.0,23.98,86.76,960.73,99.06,163.75,26.75,86.02
06-11-2021 06:00,3,0.0,28.33,81.17,1444.72,93.47,247.59,27.3,84.13
06-11-2021 07:00,3,0.0,27.48,63.54,1241.12,67.94,218.77,28.68,77.32
06-11-2021 08:00,3,0.0,31.04,21.27,1056.99,18.1,208.73,31.42,66.46
06-11-2021 09:00,3,0.0,32.72,30.95,878.79,2.35,200.87,32.88,62.16
06-11-2021 10:00,3,0.0,28.26,41.98,640.23,0.28,180.78,34.34,57.06
06-11-2021 11:00,3,0.0,25.61,68.97,589.24,7.78,186.46,34.39,55.72
06-11-2021 12:00,3,0.0,26.18,102.21,771.64,14.12,181.22,34.24,56.7
06-11-2021 13:00,3,0.0,36.53,95.27,902.09,19.13,179.91,33.06,61.93
06-11-2021 14:00,3,0.0,44.45,103.88,1586.26,46.19,196.5,30.19,74.46
06-11-2021 15:00,3,0.0,39.17,,9040.94,159.97,,30.77,69.31
06-11-2021 16:00,3,0.0,47.51,141.17,3517.07,85.1,404.35,31.1,67.17
06-11-2021 17:00,3,0.0,12.5,69.45,5040.42,51.82,656.36,30.75,65.04
06-11-2021 18:00,3,0.0,11.08,87.65,904.58,66.15,187.77,30.02,67.9
06-11-2021 19:00,3,0.0,13.31,89.74,981.93,67.0,174.23,29.73,71.5
06-11-2021 20:00,3,0.0,14.04,90.53,1014.59,79.77,167.68,29.51,70.93
06-11-2021 21:00,3,0.0,17.44,79.63,1121.74,80.68,184.27,29.62,70.05
06-11-2021 22:00,3,0.0,18.03,85.85,825.12,86.85,145.85,29.06,72.36
06-11-2021 23:00,3,0.0,15.07,92.23,682.06,85.76,124.45,28.9,75.04
07-11-2021 00:00,3,0.0,15.34,92.72,649.97,86.29,114.84,28.39,77.27
07-11-2021 01:00,3,0.0,17.82,83.53,647.11,81.46,109.6,28.46,77.85
07-11-2021 02:00,3,0.0,31.49,74.23,892.54,81.02,148.03,28.16,79.99
07-11-2021 03:00,3,0.0,52.62,42.86,1517.88,59.22,244.53,27.41,84.11
07-11-2021 04:00,3,0.0,58.96,42.07,1497.82,56.65,255.45,27.08,85.58
07-11-2021 05:00,3,0.0,46.58,33.04,1342.54,45.2,234.05,27.24,84.79
07-11-2021 06:00,3,0.0,47.83,35.79,1460.96,49.5,251.96,27.46,83.0
07-11-2021 07:00,3,0.0,50.74,64.39,1421.8,65.93,243.22,28.67,78.84
07-11-2021 08:00,3,0.0,41.54,62.98,1069.6,53.23,198.25,29.85,74.39
07-11-2021 09:00,3,0.0,34.21,46.1,905.53,21.36,185.58,31.67,67.7
07-11-2021 10:00,3,0.0,32.01,50.19,830.66,5.02,175.98,33.38,62.51
07-11-2021 11:00,3,0.0,26.48,37.59,671.36,0.63,183.84,34.2,59.28
07-11-2021 12:00,3,0.0,27.66,48.78,749.87,2.57,200.87,34.49,58.75
07-11-2021 13:00,3,0.0,24.18,79.5,717.97,10.04,185.15,33.51,60.74
07-11-2021 14:00,3,0.0,31.38,154.23,998.36,66.06,171.61,31.31,69.42
07-11-2021 15:00,3,0.0,21.43,134.37,933.42,69.07,172.05,31.35,70.59
07-11-2021 16:00,3,0.0,20.42,118.17,974.1,63.52,166.37,30.89,71.17
07-11-2021 17:00,3,0.0,18.67,116.12,1125.06,74.79,196.05,30.05,76.22
07-11-2021 18:00,3,0.0,15.1,94.09,1146.57,65.81,192.57,29.41,77.85
07-11-2021 19:00,3,0.0,14.44,79.27,1071.51,63.14,175.98,29.17,76.72
07-11-2021 20:00,3,0.0,17.16,88.66,1169.49,78.79,180.78,29.24,76.79
07-11-2021 21:00,3,0.0,18.33,90.33,1123.84,83.62,166.37,29.08,77.11
07-11-2021 22:00,3,0.0,23.62,86.37,979.83,91.37,144.97,28.88,76.25
07-11-2021 23:00,3,0.0,15.94,64.55,709.37,67.85,107.86,28.76,74.98
08-11-2021 00:00,3,0.0,17.48,80.97,726.56,84.22,108.29,28.6,76.59
08-11-2021 01:00,3,0.0,18.31,70.7,720.07,72.9,106.11,28.93,76.49
08-11-2021 02:00,3,0.0,21.58,68.67,741.46,77.98,111.79,29.09,76.29
08-11-2021 03:00,3,0.0,20.47,45.9,787.88,56.4,127.94,28.81,75.62
08-11-2021 04:00,3,0.0,21.59,63.24,871.72,74.78,137.11,28.57,76.45
08-11-2021 05:00,3,0.0,31.43,49.89,1239.4,65.71,202.61,28.2,78.15
08-11-2021 06:00,3,0.0,45.3,57.06,1505.27,71.92,276.41,28.32,77.79
08-11-2021 07:00,3,0.0,27.53,56.44,1463.06,58.44,266.8,29.74,71.4
08-11-2021 08:00,3,0.0,22.73,39.03,1206.16,32.09,242.35,31.77,66.85
08-11-2021 09:00,3,0.0,15.03,31.44,904.38,10.79,207.42,32.95,64.15
08-11-2021 10:00,3,0.0,10.8,41.26,774.5,10.23,195.63,33.82,61.01
08-11-2021 11:00,3,0.0,9.8,38.34,788.83,4.01,220.95,34.45,58.71
08-11-2021 12:00,3,0.0,10.17,45.41,765.15,9.1,223.57,34.92,57.36
08-11-2021 13:00,3,0.0,11.42,28.92,686.64,1.38,233.18,35.59,54.76
08-11-2021 14:00,3,0.0,7.43,33.01,626.29,3.58,239.73,35.24,53.35
08-11-2021 15:00,3,0.0,9.2,83.23,812.51,45.17,220.08,33.99,55.86
08-11-2021 16:00,3,0.0,9.64,79.86,921.19,54.08,220.95,33.03,56.87
08-11-2021 17:00,3,0.0,10.49,86.61,1304.66,70.25,265.61,32.03,59.57
08-11-2021 18:00,3,0.0,10.65,83.92,1231.38,76.32,248.03,30.98,63.83
08-11-2021 19:00,3,0.0,10.92,78.59,1046.87,75.19,211.35,30.24,66.56
08-11-2021 20:00,3,0.0,12.04,83.46,1268.62,84.88,236.24,29.9,69.69
08-11-2021 21:00,3,0.0,13.23,89.48,1040.76,88.64,192.13,29.31,73.41
08-11-2021 22:00,3,0.0,12.75,93.37,926.16,96.7,166.81,29.2,75.13
08-11-2021 23:00,3,0.0,30.11,62.62,1034.84,74.4,179.91,29.08,75.0
09-11-2021 00:00,3,0.0,30.0,36.51,1242.65,49.56,190.39,28.16,76.13
09-11-2021 01:00,3,0.0,33.4,15.18,1012.49,26.35,175.54,27.62,77.67
09-11-2021 02:00,3,0.0,31.83,7.23,965.7,19.1,164.19,27.86,74.73
09-11-2021 03:00,3,0.0,32.71,11.09,931.32,21.33,168.55,27.94,75.83
09-11-2021 04:00,3,0.0,38.17,26.44,1073.61,38.55,194.75,27.07,81.04
09-11-2021 05:00,3,0.0,39.93,27.51,1283.52,39.99,234.05,27.24,80.51
09-11-2021 06:00,3,0.0,56.75,34.52,1747.27,47.55,304.79,27.24,80.69
09-11-2021 07:00,3,0.0,45.84,32.85,1786.04,44.07,307.85,28.63,75.53
09-11-2021 08:00,3,0.0,41.26,19.89,1382.65,22.18,263.75,30.68,68.2
09-11-2021 09:00,3,0.0,47.48,30.16,1261.94,17.97,228.81,31.02,68.07
09-11-2021 10:00,3,0.0,50.55,71.55,1144.66,27.23,196.94,31.08,67.39
09-11-2021 11:00,3,0.0,37.78,101.62,1116.78,32.53,172.48,31.72,64.14
09-11-2021 12:00,3,0.0,44.72,120.92,1263.46,30.86,181.22,31.52,65.24
09-11-2021 13:00,3,0.0,57.13,135.77,1413.4,51.41,177.72,30.74,68.92
09-11-2021 14:00,3,0.0,52.93,109.34,1223.16,34.75,162.88,31.11,67.91
09-11-2021 15:00,3,0.0,65.84,171.47,1484.64,59.09,175.54,31.38,67.34
09-11-2021 16:00,3,0.0,47.7,161.29,1744.21,52.79,213.09,30.98,67.01
09-11-2021 17:00,3,0.0,44.1,133.42,1925.48,53.86,271.94,30.6,68.67
09-11-2021 18:00,3,0.0,67.9,103.45,2020.21,61.95,313.09,27.72,84.94
09-11-2021 19:00,3,0.0,42.37,103.29,1634.0,79.2,249.77,27.13,86.47
09-11-2021 20:00,3,0.0,51.94,50.81,1824.62,53.23,293.88,27.47,85.85
09-11-2021 21:00,3,0.0,50.0,68.57,1666.28,77.29,261.56,27.51,85.1
09-11-2021 22:00,3,0.0,36.14,53.62,1402.9,70.86,226.19,27.2,85.21
09-11-2021 23:00,3,0.0,27.12,36.97,1167.96,54.26,198.68,27.56,83.58
10-11-2021 00:00,3,0.0,21.12,30.56,860.65,44.67,157.2,27.46,83.32
10-11-2021 01:00,3,0.0,23.06,27.74,787.3,36.67,151.52,27.26,82.75
10-11-2021 02:00,3,0.0,20.4,38.52,763.93,49.91,131.47,27.26,80.74
10-11-2021 03:00,3,0.0,21.26,25.88,751.58,33.44,131.0,26.87,80.81
10-11-2021 04:00,3,0.0,16.41,42.47,806.21,50.63,131.87,26.69,81.18
10-11-2021 05:00,3,0.0,18.27,36.45,990.14,47.36,156.33,26.2,82.19
10-11-2021 06:00,3,0.0,25.29,43.84,1353.81,54.26,213.09,26.26,81.81
10-11-2021 07:00,3,0.0,29.02,48.42,2007.6,57.65,330.99,27.07,79.26
10-11-2021 08:00,3,0.0,36.55,52.51,1787.0,48.02,286.02,28.66,74.04
10-11-2021 09:00,3,0.0,39.9,66.84,1409.01,25.0,217.9,30.92,66.98
10-11-2021 10:00,3,0.0,40.08,57.45,1077.24,1.25,198.25,33.04,61.63
10-11-2021 11:00,3,0.0,18.02,32.1,712.62,1.38,206.98,33.62,58.77
10-11-2021 12:00,3,0.0,15.37,45.28,672.89,0.88,187.33,33.8,57.74
10-11-2021 13:00,3,0.0,16.86,43.87,852.24,4.23,228.81,33.9,59.59
10-11-2021 14:00,3,0.0,13.91,43.71,783.48,7.43,217.46,32.93,61.02
10-11-2021 15:00,3,0.0,33.01,67.33,914.51,27.13,200.87,33.08,62.22
10-11-2021 16:00,3,0.0,40.46,36.32,1103.79,12.67,237.11,32.5,61.65
10-11-2021 17:00,3,0.0,18.38,78.98,1372.72,50.53,253.27,31.4,63.96
10-11-2021 18:00,3,0.0,18.81,71.39,1348.08,51.97,245.84,30.29,64.99
10-11-2021 19:00,3,0.0,15.06,65.99,1011.34,44.7,183.84,29.35,66.27
10-11-2021 20:00,3,0.0,19.99,39.8,1095.42,33.71,187.92,28.95,67.63
10-11-2021 21:00,3,0.0,18.77,62.85,971.43,61.35,179.03,28.72,67.61
10-11-2021 22:00,3,0.0,19.22,29.35,857.4,29.8,142.79,28.57,68.73
10-11-2021 23:00,3,0.0,21.35,24.11,874.02,23.31,138.42,28.54,69.24
11-11-2021 00:00,3,0.0,25.32,28.92,1014.21,37.58,147.16,28.97,68.58
11-11-2021 01:00,3,0.0,24.52,31.83,991.67,41.22,141.92,28.69,69.95
11-11-2021 02:00,3,0.0,23.46,51.51,977.46,56.78,136.42,27.67,73.09
11-11-2021 03:00,3,0.0,32.49,68.7,1085.45,75.53,152.4,27.18,76.07
11-11-2021 04:00,3,0.0,35.2,48.36,1103.41,58.4,161.13,26.71,77.63
11-11-2021 05:00,3,0.0,28.86,41.94,1052.41,48.24,163.75,26.42,78.42
11-11-2021 06:00,3,0.0,44.44,54.73,1539.27,63.89,234.49,26.67,78.25
11-11-2021 07:00,3,0.0,58.31,62.74,2333.17,69.29,360.01,27.89,74.89
15-11-2021 10:00,3,0.0,19.94,42.04,847.39,14.35,181.92,32.26,63.24
15-11-2021 11:00,3,0.0,19.99,77.05,807.55,33.44,157.2,31.44,65.49
15-11-2021 12:00,3,0.0,12.84,97.5,892.92,59.97,169.43,31.13,67.78
15-11-2021 13:00,3,0.0,8.62,69.49,865.8,37.51,184.71,32.76,63.27
15-11-2021 14:00,3,0.0,11.91,70.08,801.05,40.12,185.15,32.15,64.47
15-11-2021 15:00,3,0.0,15.27,81.14,973.53,54.14,192.57,31.28,66.05
15-11-2021 16:00,3,0.0,12.63,93.73,1373.1,72.49,239.29,30.5,67.22
15-11-2021 17:00,3,0.0,13.64,98.58,1605.93,79.17,270.73,30.4,67.98
15-11-2021 18:00,3,0.0,15.08,98.79,1255.07,84.53,212.31,29.81,70.6
15-11-2021 19:00,3,0.0,15.84,105.67,1219.54,91.59,203.05,29.32,74.12
15-11-2021 20:00,3,0.0,23.49,31.93,1150.01,36.67,207.42,28.62,74.43
15-11-2021 21:00,3,0.0,32.99,15.15,1390.1,27.92,228.81,28.45,75.21
15-11-2021 22:00,3,0.0,33.93,1.77,1515.39,8.94,244.97,28.43,75.54
15-11-2021 23:00,3,0.0,36.57,11.39,1398.88,23.4,231.0,28.23,76.29
16-11-2021 00:00,3,0.0,41.26,24.08,1253.15,42.97,206.98,27.96,77.18
16-11-2021 01:00,3,0.0,26.24,39.82,953.66,50.16,168.55,27.63,78.2
16-11-2021 02:00,3,0.0,34.95,29.78,876.29,39.62,149.07,26.83,82.38
16-11-2021 03:00,3,0.0,24.07,39.42,903.24,49.34,157.2,27.02,82.77
16-11-2021 04:00,3,0.0,16.63,36.18,838.49,48.46,138.86,26.44,85.05
16-11-2021 05:00,3,0.0,26.21,29.67,1074.38,44.13,189.95,26.78,84.5
16-11-2021 06:00,3,0.0,32.13,25.81,1287.91,38.11,225.32,26.97,83.57
16-11-2021 07:00,3,0.0,37.77,30.39,1658.84,42.63,280.34,27.81,80.52
16-11-2021 08:00,3,0.0,34.27,78.16,1693.98,76.47,281.21,27.89,80.24
16-11-2021 09:00,3,0.0,45.02,95.99,1951.64,70.86,288.2,29.03,76.6
16-11-2021 10:00,3,0.0,25.6,85.52,1658.45,61.42,265.49,29.56,72.7
16-11-2021 11:00,3,0.0,18.79,66.58,1018.6,39.84,185.58,31.13,66.69
16-11-2021 12:00,3,0.0,13.74,61.67,757.7,29.86,169.43,31.64,65.01
16-11-2021 13:00,3,0.0,13.52,85.75,791.12,53.2,162.88,31.6,66.36
16-11-2021 14:00,3,0.0,10.87,75.8,861.03,42.47,183.84,30.72,71.46
16-11-2021 15:00,3,0.0,9.77,121.44,1328.98,90.05,220.52,29.99,74.68
16-11-2021 16:00,3,0.0,11.17,84.41,1262.38,67.91,219.54,30.58,68.89
